id_chamado,data_abertura,data_fechamento,categoria,prioridade,status,setor_solicitante,tecnico_responsavel,equipe,tempo_resolucao_horas,sla_meta_horas,dentro_sla
INC-01116,2025-04-27 14:16,2025-04-27 16:46,Acesso/Senha,Média,Resolvido,Logística,Carlos Lima,N1,2.5,24,Sim
INC-01538,2025-04-28 07:32,2025-04-28 07:56,Software,Alta,Resolvido,Comercial,Carlos Lima,N1,0.4,8,Sim
INC-00212,2025-04-28 07:41,2025-04-28 21:47,Hardware,Média,Resolvido,TI,Diego Alves,N2,14.1,24,Sim
INC-02112,2025-04-28 09:10,2025-04-28 16:04,Hardware,Média,Resolvido,Comercial,Bruno Reis,N2,6.9,24,Sim
INC-00148,2025-04-28 09:58,2025-04-28 18:34,Hardware,Alta,Resolvido,Comercial,Bruno Reis,N2,8.6,8,Não
INC-01341,2025-04-28 10:51,2025-04-28 11:03,Acesso/Senha,Alta,Resolvido,Diretoria,Fernanda Cruz,N3,0.2,8,Sim
INC-01244,2025-04-28 11:06,2025-04-28 11:54,Impressora,Baixa,Resolvido,Operações,Bruno Reis,N2,0.8,48,Sim
INC-00321,2025-04-28 11:47,2025-04-28 12:17,Acesso/Senha,Crítica,Resolvido,Financeiro,Diego Alves,N2,0.5,4,Sim
INC-02405,2025-04-28 11:52,2025-04-29 04:16,Hardware,Média,Resolvido,Comercial,Ana Souza,N1,16.4,24,Sim
INC-00359,2025-04-28 12:59,2025-04-28 17:23,Hardware,Alta,Resolvido,Operações,Ana Souza,N1,4.4,8,Sim
INC-00450,2025-04-28 13:38,2025-04-28 16:38,Rede/Internet,Alta,Resolvido,RH,Diego Alves,N2,3.0,8,Sim
INC-01416,2025-04-28 13:53,2025-04-29 14:29,Rede/Internet,Baixa,Resolvido,Operações,Fernanda Cruz,N3,24.6,48,Sim
INC-00865,2025-04-28 16:03,2025-04-29 01:57,Hardware,Média,Resolvido,Logística,Fernanda Cruz,N3,9.9,24,Sim
INC-00407,2025-04-28 16:18,2025-04-28 18:12,Software,Média,Resolvido,TI,Carlos Lima,N1,1.9,24,Sim
INC-02298,2025-04-28 16:33,2025-04-28 17:33,Rede/Internet,Alta,Resolvido,RH,Bruno Reis,N2,1.0,8,Sim
INC-01655,2025-04-29 10:29,2025-05-01 02:47,Hardware,Baixa,Resolvido,TI,Fernanda Cruz,N3,40.3,48,Sim
INC-00791,2025-04-29 12:20,2025-04-29 12:44,Software,Média,Resolvido,Financeiro,Carlos Lima,N1,0.4,24,Sim
INC-00330,2025-04-29 12:53,2025-04-29 13:23,Software,Alta,Resolvido,Logística,Bruno Reis,N2,0.5,8,Sim
INC-00645,2025-04-30 08:26,2025-04-30 15:32,Rede/Internet,Baixa,Resolvido,RH,Carlos Lima,N1,7.1,48,Sim
INC-01401,2025-04-30 11:23,2025-04-30 15:11,Software,Média,Resolvido,Financeiro,Carlos Lima,N1,3.8,24,Sim
INC-02321,2025-04-30 11:52,2025-04-30 17:58,Software,Baixa,Resolvido,RH,Diego Alves,N2,6.1,48,Sim
INC-01240,2025-04-30 12:31,2025-04-30 16:49,Rede/Internet,Baixa,Resolvido,TI,Diego Alves,N2,4.3,48,Sim
INC-00999,2025-05-01 12:31,2025-05-01 22:31,Hardware,Baixa,Resolvido,Financeiro,Diego Alves,N2,10.0,48,Sim
INC-01486,2025-05-01 13:14,2025-05-01 16:14,Acesso/Senha,Média,Resolvido,RH,Ana Souza,N1,3.0,24,Sim
INC-00334,2025-05-01 19:46,2025-05-01 20:16,Software,Crítica,Resolvido,Operações,Ana Souza,N1,0.5,4,Sim
INC-00015,2025-05-02 07:12,2025-05-02 07:42,Acesso/Senha,Baixa,Resolvido,RH,Carlos Lima,N1,0.5,48,Sim
INC-00539,2025-05-02 07:16,2025-05-02 07:58,Impressora,Crítica,Resolvido,Diretoria,Diego Alves,N2,0.7,4,Sim
INC-01292,2025-05-02 07:21,2025-05-02 13:33,Acesso/Senha,Baixa,Resolvido,TI,Ana Souza,N1,6.2,48,Sim
INC-00129,2025-05-02 09:39,2025-05-02 18:51,Hardware,Alta,Resolvido,TI,Bruno Reis,N2,9.2,8,Não
INC-00925,2025-05-02 09:45,2025-05-02 09:57,Software,Baixa,Resolvido,RH,Ana Souza,N1,0.2,48,Sim
INC-00946,2025-05-05 07:24,2025-05-05 15:24,Rede/Internet,Alta,Resolvido,Logística,Bruno Reis,N2,8.0,8,Sim
INC-01433,2025-05-05 07:36,2025-05-05 09:12,Acesso/Senha,Baixa,Resolvido,Financeiro,Diego Alves,N2,1.6,48,Sim
INC-01177,2025-05-05 08:43,2025-05-05 21:07,Hardware,Média,Resolvido,Diretoria,Diego Alves,N2,12.4,24,Sim
INC-00603,2025-05-05 09:25,2025-05-05 10:37,Impressora,Baixa,Resolvido,Diretoria,Diego Alves,N2,1.2,48,Sim
INC-01599,2025-05-05 10:21,2025-05-05 10:51,Software,Média,Resolvido,Financeiro,Bruno Reis,N2,0.5,24,Sim
INC-01086,2025-05-05 10:23,2025-05-05 14:41,Sistema Interno,Alta,Resolvido,Comercial,Carlos Lima,N1,4.3,8,Sim
INC-01162,2025-05-05 10:29,2025-05-05 17:35,Software,Alta,Resolvido,TI,Diego Alves,N2,7.1,8,Sim
INC-02311,2025-05-05 11:36,2025-05-05 23:00,Sistema Interno,Média,Resolvido,Operações,Diego Alves,N2,11.4,24,Sim
INC-00871,2025-05-05 12:40,2025-05-05 14:40,Acesso/Senha,Baixa,Resolvido,TI,Bruno Reis,N2,2.0,48,Sim
INC-02443,2025-05-05 12:47,2025-05-05 13:23,Acesso/Senha,Crítica,Resolvido,Logística,Carlos Lima,N1,0.6,4,Sim
INC-01647,2025-05-05 13:07,2025-05-05 14:37,Hardware,Média,Resolvido,Logística,Diego Alves,N2,1.5,24,Sim
INC-01091,2025-05-05 13:26,2025-05-05 13:44,Acesso/Senha,Baixa,Resolvido,TI,Ana Souza,N1,0.3,48,Sim
INC-01966,2025-05-05 14:05,2025-05-05 22:59,Hardware,Baixa,Resolvido,Operações,Fernanda Cruz,N3,8.9,48,Sim
INC-02262,2025-05-05 16:36,2025-05-05 17:36,Software,Alta,Resolvido,TI,Carlos Lima,N1,1.0,8,Sim
INC-01716,2025-05-06 10:42,2025-05-06 14:30,Hardware,Média,Resolvido,Financeiro,Ana Souza,N1,3.8,24,Sim
INC-02342,2025-05-06 13:08,2025-05-06 23:02,Hardware,Alta,Resolvido,RH,Diego Alves,N2,9.9,8,Não
INC-01587,2025-05-07 07:05,2025-05-07 22:11,Rede/Internet,Baixa,Resolvido,Comercial,Fernanda Cruz,N3,15.1,48,Sim
INC-02335,2025-05-07 14:46,2025-05-07 15:04,Acesso/Senha,Média,Resolvido,RH,Carlos Lima,N1,0.3,24,Sim
INC-00038,2025-05-07 14:59,2025-05-08 00:35,Software,Média,Resolvido,TI,Ana Souza,N1,9.6,24,Sim
INC-01359,2025-05-08 07:18,2025-05-08 07:36,Acesso/Senha,Alta,Resolvido,Operações,Diego Alves,N2,0.3,8,Sim
INC-02343,2025-05-08 08:55,2025-05-08 12:01,Software,Média,Resolvido,RH,Diego Alves,N2,3.1,24,Sim
INC-01793,2025-05-08 11:14,2025-05-08 14:08,Software,Média,Resolvido,Operações,Diego Alves,N2,2.9,24,Sim
INC-01482,2025-05-08 11:50,2025-05-08 18:38,Software,Baixa,Resolvido,RH,Bruno Reis,N2,6.8,48,Sim
INC-01479,2025-05-08 16:54,2025-05-08 19:42,Acesso/Senha,Baixa,Resolvido,RH,Fernanda Cruz,N3,2.8,48,Sim
INC-01444,2025-05-09 08:08,2025-05-09 11:44,Acesso/Senha,Média,Resolvido,Logística,Bruno Reis,N2,3.6,24,Sim
INC-00106,2025-05-09 09:25,2025-05-09 15:07,Software,Média,Resolvido,Comercial,Diego Alves,N2,5.7,24,Sim
INC-01245,2025-05-09 11:23,2025-05-10 07:23,Rede/Internet,Baixa,Resolvido,Financeiro,Fernanda Cruz,N3,20.0,48,Sim
INC-02061,2025-05-09 15:33,2025-05-09 18:21,Software,Baixa,Resolvido,RH,Bruno Reis,N2,2.8,48,Sim
INC-01923,2025-05-11 13:25,2025-05-11 16:13,Rede/Internet,Média,Resolvido,TI,Ana Souza,N1,2.8,24,Sim
INC-00966,2025-05-12 07:47,2025-05-12 08:05,Impressora,Baixa,Resolvido,Diretoria,Diego Alves,N2,0.3,48,Sim
INC-00493,2025-05-12 07:48,2025-05-12 08:00,Hardware,Crítica,Resolvido,Financeiro,Ana Souza,N1,0.2,4,Sim
INC-02128,2025-05-12 08:24,2025-05-13 08:48,Software,Baixa,Resolvido,RH,Carlos Lima,N1,24.4,48,Sim
INC-00234,2025-05-12 10:25,2025-05-12 11:43,Acesso/Senha,Crítica,Resolvido,Operações,Fernanda Cruz,N3,1.3,4,Sim
INC-01834,2025-05-12 10:56,2025-05-12 12:20,Email,Baixa,Resolvido,Financeiro,Bruno Reis,N2,1.4,48,Sim
INC-01200,2025-05-12 13:57,2025-05-12 15:33,Software,Baixa,Resolvido,Logística,Bruno Reis,N2,1.6,48,Sim
INC-02035,2025-05-13 07:44,2025-05-13 11:38,Acesso/Senha,Alta,Resolvido,TI,Ana Souza,N1,3.9,8,Sim
INC-00810,2025-05-13 08:51,2025-05-13 13:45,Hardware,Crítica,Resolvido,Comercial,Carlos Lima,N1,4.9,4,Não
INC-02220,2025-05-13 09:10,2025-05-13 11:46,Acesso/Senha,Média,Resolvido,RH,Carlos Lima,N1,2.6,24,Sim
INC-02449,2025-05-13 10:50,2025-05-16 11:14,Sistema Interno,Baixa,Resolvido,RH,Diego Alves,N2,72.4,48,Não
INC-01894,2025-05-13 11:21,2025-05-13 12:15,Software,Média,Resolvido,RH,Fernanda Cruz,N3,0.9,24,Sim
INC-00078,2025-05-14 07:50,2025-05-14 10:50,Rede/Internet,Alta,Resolvido,RH,Ana Souza,N1,3.0,8,Sim
INC-02016,2025-05-14 10:00,2025-05-14 10:18,Acesso/Senha,Média,Resolvido,Operações,Ana Souza,N1,0.3,24,Sim
INC-00366,2025-05-14 11:09,2025-05-17 06:21,Hardware,Baixa,Resolvido,Logística,Diego Alves,N2,67.2,48,Não
INC-01145,2025-05-15 07:57,2025-05-16 06:45,Hardware,Baixa,Resolvido,Financeiro,Diego Alves,N2,22.8,48,Sim
INC-00483,2025-05-15 09:51,2025-05-15 16:45,Rede/Internet,Baixa,Resolvido,Financeiro,Fernanda Cruz,N3,6.9,48,Sim
INC-00787,2025-05-15 10:54,2025-05-16 05:06,Rede/Internet,Média,Resolvido,RH,Bruno Reis,N2,18.2,24,Sim
INC-00943,2025-05-15 12:57,2025-05-15 17:21,Acesso/Senha,Média,Resolvido,Diretoria,Bruno Reis,N2,4.4,24,Sim
INC-02367,2025-05-16 07:01,2025-05-16 10:37,Acesso/Senha,Alta,Resolvido,Diretoria,Diego Alves,N2,3.6,8,Sim
INC-00643,2025-05-16 07:31,2025-05-16 16:13,Impressora,Média,Resolvido,Diretoria,Diego Alves,N2,8.7,24,Sim
INC-00683,2025-05-16 09:03,2025-05-16 09:15,Acesso/Senha,Média,Resolvido,Diretoria,Fernanda Cruz,N3,0.2,24,Sim
INC-00733,2025-05-16 09:37,2025-05-17 10:43,Hardware,Alta,Resolvido,Logística,Carlos Lima,N1,25.1,8,Não
INC-00973,2025-05-16 10:04,2025-05-16 14:10,Software,Média,Resolvido,Financeiro,Ana Souza,N1,4.1,24,Sim
INC-00175,2025-05-16 12:06,2025-05-16 19:24,Rede/Internet,Média,Resolvido,Logística,Carlos Lima,N1,7.3,24,Sim
INC-00298,2025-05-16 15:15,2025-05-16 15:27,Acesso/Senha,Alta,Resolvido,Comercial,Bruno Reis,N2,0.2,8,Sim
INC-02224,2025-05-17 10:35,2025-05-17 22:47,Rede/Internet,Crítica,Resolvido,RH,Ana Souza,N1,12.2,4,Não
INC-01501,2025-05-17 14:53,2025-05-17 16:53,Impressora,Média,Resolvido,Comercial,Fernanda Cruz,N3,2.0,24,Sim
INC-00471,2025-05-19 07:12,2025-05-19 11:48,Acesso/Senha,Baixa,Resolvido,TI,Carlos Lima,N1,4.6,48,Sim
INC-00199,2025-05-19 07:28,2025-05-19 11:22,Software,Baixa,Resolvido,TI,Diego Alves,N2,3.9,48,Sim
INC-00771,2025-05-19 07:29,2025-05-19 08:17,Acesso/Senha,Média,Resolvido,Financeiro,Carlos Lima,N1,0.8,24,Sim
INC-01067,2025-05-19 07:31,2025-05-19 12:37,Acesso/Senha,Baixa,Resolvido,Comercial,Diego Alves,N2,5.1,48,Sim
INC-01760,2025-05-19 08:33,2025-05-19 18:15,Hardware,Média,Resolvido,Diretoria,Diego Alves,N2,9.7,24,Sim
INC-00589,2025-05-19 09:25,2025-05-19 09:55,Email,Alta,Resolvido,Financeiro,Ana Souza,N1,0.5,8,Sim
INC-01847,2025-05-19 09:44,2025-05-19 11:56,Acesso/Senha,Média,Resolvido,Diretoria,Ana Souza,N1,2.2,24,Sim
INC-01964,2025-05-19 10:43,2025-05-19 23:37,Software,Baixa,Resolvido,TI,Fernanda Cruz,N3,12.9,48,Sim
INC-00742,2025-05-20 07:20,2025-05-21 04:08,Rede/Internet,Baixa,Resolvido,Financeiro,Carlos Lima,N1,20.8,48,Sim
INC-00057,2025-05-20 07:24,2025-05-21 07:54,Software,Baixa,Resolvido,Logística,Ana Souza,N1,24.5,48,Sim
INC-02179,2025-05-20 09:09,2025-05-20 15:27,Software,Baixa,Resolvido,Operações,Ana Souza,N1,6.3,48,Sim
INC-02080,2025-05-20 10:16,2025-05-20 15:34,Software,Crítica,Resolvido,TI,Diego Alves,N2,5.3,4,Não
INC-00903,2025-05-21 07:12,2025-05-21 10:00,Hardware,Baixa,Resolvido,Comercial,Fernanda Cruz,N3,2.8,48,Sim
INC-00549,2025-05-21 10:05,2025-05-21 18:47,Rede/Internet,Alta,Resolvido,Logística,Fernanda Cruz,N3,8.7,8,Não
INC-01643,2025-05-21 10:13,2025-05-21 10:25,Rede/Internet,Média,Resolvido,Operações,Carlos Lima,N1,0.2,24,Sim
INC-02349,2025-05-21 11:59,2025-05-21 12:11,Hardware,Alta,Resolvido,Diretoria,Carlos Lima,N1,0.2,8,Sim
INC-00337,2025-05-21 14:40,2025-05-23 19:40,Hardware,Baixa,Resolvido,Comercial,Bruno Reis,N2,53.0,48,Não
INC-01459,2025-05-22 07:32,2025-05-22 09:14,Acesso/Senha,Média,Resolvido,Operações,Fernanda Cruz,N3,1.7,24,Sim
INC-00280,2025-05-22 10:54,2025-05-23 12:24,Rede/Internet,Baixa,Resolvido,RH,Carlos Lima,N1,25.5,48,Sim
INC-00021,2025-05-22 12:25,2025-05-23 16:31,Sistema Interno,Baixa,Resolvido,Comercial,Bruno Reis,N2,28.1,48,Sim
INC-02295,2025-05-22 14:16,2025-05-22 14:52,Hardware,Alta,Resolvido,Logística,Carlos Lima,N1,0.6,8,Sim
INC-00449,2025-05-23 08:29,2025-05-24 04:23,Hardware,Baixa,Resolvido,Comercial,Fernanda Cruz,N3,19.9,48,Sim
INC-00239,2025-05-23 09:23,2025-05-24 16:29,Impressora,Baixa,Resolvido,Diretoria,Fernanda Cruz,N3,31.1,48,Sim
INC-00892,2025-05-23 19:21,2025-05-23 19:57,Software,Alta,Resolvido,Diretoria,Fernanda Cruz,N3,0.6,8,Sim
INC-00314,2025-05-24 11:28,2025-05-24 11:46,Acesso/Senha,Média,Resolvido,Financeiro,Ana Souza,N1,0.3,24,Sim
INC-01818,2025-05-24 12:20,2025-05-24 18:02,Software,Baixa,Resolvido,TI,Bruno Reis,N2,5.7,48,Sim
INC-00403,2025-05-26 07:18,2025-05-26 21:12,Email,Média,Resolvido,Logística,Carlos Lima,N1,13.9,24,Sim
INC-01254,2025-05-26 07:28,2025-05-26 15:22,Rede/Internet,Baixa,Resolvido,Diretoria,Carlos Lima,N1,7.9,48,Sim
INC-01107,2025-05-26 08:40,2025-05-26 16:04,Software,Baixa,Resolvido,TI,Ana Souza,N1,7.4,48,Sim
INC-02307,2025-05-26 09:08,2025-05-26 09:20,Software,Alta,Resolvido,Diretoria,Diego Alves,N2,0.2,8,Sim
INC-01987,2025-05-26 09:54,2025-05-26 22:06,Software,Alta,Resolvido,RH,Bruno Reis,N2,12.2,8,Não
INC-02313,2025-05-26 09:57,2025-05-26 10:15,Acesso/Senha,Alta,Resolvido,Comercial,Fernanda Cruz,N3,0.3,8,Sim
INC-02068,2025-05-26 09:57,2025-05-26 11:27,Acesso/Senha,Baixa,Resolvido,Financeiro,Bruno Reis,N2,1.5,48,Sim
INC-00617,2025-05-26 10:22,2025-05-26 11:22,Acesso/Senha,Alta,Resolvido,Logística,Carlos Lima,N1,1.0,8,Sim
INC-02488,2025-05-26 11:22,2025-05-26 11:46,Acesso/Senha,Média,Resolvido,Logística,Fernanda Cruz,N3,0.4,24,Sim
INC-02359,2025-05-26 11:22,2025-05-26 14:10,Acesso/Senha,Média,Resolvido,RH,Carlos Lima,N1,2.8,24,Sim
INC-02282,2025-05-26 11:37,2025-05-26 13:01,Software,Crítica,Resolvido,Comercial,Carlos Lima,N1,1.4,4,Sim
INC-02277,2025-05-26 11:41,2025-05-26 11:53,Acesso/Senha,Baixa,Resolvido,Financeiro,Fernanda Cruz,N3,0.2,48,Sim
INC-01899,2025-05-26 11:51,2025-05-26 15:39,Acesso/Senha,Baixa,Resolvido,Logística,Fernanda Cruz,N3,3.8,48,Sim
INC-00797,2025-05-26 13:48,2025-05-26 14:18,Hardware,Média,Resolvido,RH,Bruno Reis,N2,0.5,24,Sim
INC-01022,2025-05-26 15:06,2025-05-27 12:48,Software,Baixa,Resolvido,Diretoria,Fernanda Cruz,N3,21.7,48,Sim
INC-00215,2025-05-26 16:43,2025-05-27 11:19,Hardware,Baixa,Resolvido,RH,Diego Alves,N2,18.6,48,Sim
INC-01007,2025-05-27 13:14,2025-05-27 17:38,Rede/Internet,Baixa,Resolvido,RH,Bruno Reis,N2,4.4,48,Sim
INC-01197,2025-05-28 07:29,2025-05-29 06:47,Hardware,Alta,Resolvido,Comercial,Fernanda Cruz,N3,23.3,8,Não
INC-01542,2025-05-28 10:55,2025-05-28 18:13,Impressora,Média,Resolvido,Financeiro,Ana Souza,N1,7.3,24,Sim
INC-02285,2025-05-28 12:45,2025-05-28 12:57,Acesso/Senha,Baixa,Resolvido,Diretoria,Diego Alves,N2,0.2,48,Sim
INC-00176,2025-05-28 14:40,2025-05-28 17:16,Acesso/Senha,Média,Resolvido,Logística,Diego Alves,N2,2.6,24,Sim
INC-01040,2025-05-28 15:37,2025-05-28 17:13,Rede/Internet,Média,Resolvido,Logística,Diego Alves,N2,1.6,24,Sim
INC-00836,2025-05-29 10:30,2025-05-29 16:48,Software,Alta,Resolvido,Comercial,Fernanda Cruz,N3,6.3,8,Sim
INC-00730,2025-05-29 12:21,2025-05-29 19:39,Email,Baixa,Resolvido,Diretoria,Fernanda Cruz,N3,7.3,48,Sim
INC-01890,2025-05-29 13:40,2025-05-29 21:34,Rede/Internet,Alta,Resolvido,Logística,Diego Alves,N2,7.9,8,Sim
INC-01461,2025-05-29 15:11,2025-05-29 20:35,Software,Alta,Resolvido,Comercial,Bruno Reis,N2,5.4,8,Sim
INC-01020,2025-05-30 08:22,2025-05-30 10:04,Software,Média,Resolvido,RH,Fernanda Cruz,N3,1.7,24,Sim
INC-00736,2025-05-30 12:34,2025-05-31 00:52,Software,Baixa,Resolvido,TI,Bruno Reis,N2,12.3,48,Sim
INC-01281,2025-05-30 14:02,2025-05-30 14:50,Acesso/Senha,Baixa,Resolvido,Financeiro,Ana Souza,N1,0.8,48,Sim
INC-02318,2025-05-31 13:47,2025-05-31 14:17,Software,Média,Resolvido,Diretoria,Bruno Reis,N2,0.5,24,Sim
INC-02078,2025-06-01 13:22,2025-06-01 14:22,Acesso/Senha,Baixa,Resolvido,Diretoria,Diego Alves,N2,1.0,48,Sim
INC-00177,2025-06-02 07:45,2025-06-03 09:57,Hardware,Baixa,Resolvido,Operações,Bruno Reis,N2,26.2,48,Sim
INC-02415,2025-06-02 08:51,2025-06-02 22:33,Software,Baixa,Resolvido,Financeiro,Diego Alves,N2,13.7,48,Sim
INC-01753,2025-06-02 10:33,2025-06-02 12:03,Email,Baixa,Resolvido,RH,Diego Alves,N2,1.5,48,Sim
INC-01414,2025-06-02 12:29,2025-06-02 14:23,Acesso/Senha,Baixa,Resolvido,Financeiro,Fernanda Cruz,N3,1.9,48,Sim
INC-00567,2025-06-02 12:40,2025-06-02 14:46,Acesso/Senha,Baixa,Resolvido,TI,Carlos Lima,N1,2.1,48,Sim
INC-01988,2025-06-02 13:46,2025-06-03 18:28,Hardware,Baixa,Resolvido,Diretoria,Carlos Lima,N1,28.7,48,Sim
INC-02317,2025-06-02 19:12,2025-06-03 01:30,Rede/Internet,Média,Resolvido,Logística,Ana Souza,N1,6.3,24,Sim
INC-01112,2025-06-03 07:46,2025-06-03 09:10,Hardware,Média,Resolvido,Diretoria,Diego Alves,N2,1.4,24,Sim
INC-00935,2025-06-03 10:40,2025-06-03 11:16,Acesso/Senha,Alta,Resolvido,Logística,Fernanda Cruz,N3,0.6,8,Sim
INC-00912,2025-06-03 11:38,2025-06-05 13:08,Hardware,Baixa,Resolvido,Diretoria,Fernanda Cruz,N3,49.5,48,Não
INC-02122,2025-06-03 14:00,2025-06-03 15:00,Acesso/Senha,Alta,Resolvido,Operações,Diego Alves,N2,1.0,8,Sim
INC-01825,2025-06-04 07:51,2025-06-04 17:15,Software,Baixa,Resolvido,Operações,Bruno Reis,N2,9.4,48,Sim
INC-02336,2025-06-04 08:57,2025-06-04 09:39,Acesso/Senha,Média,Resolvido,TI,Diego Alves,N2,0.7,24,Sim
INC-02276,2025-06-04 16:47,2025-06-05 05:35,Software,Média,Resolvido,Comercial,Fernanda Cruz,N3,12.8,24,Sim
INC-02402,2025-06-04 17:09,2025-06-04 23:51,Impressora,Média,Resolvido,Logística,Carlos Lima,N1,6.7,24,Sim
INC-01686,2025-06-05 10:02,2025-06-05 12:02,Rede/Internet,Crítica,Resolvido,Financeiro,Carlos Lima,N1,2.0,4,Sim
INC-02228,2025-06-05 13:09,2025-06-05 13:51,Acesso/Senha,Baixa,Resolvido,Operações,Fernanda Cruz,N3,0.7,48,Sim
INC-01152,2025-06-06 09:18,2025-06-06 10:18,Software,Baixa,Resolvido,Comercial,Fernanda Cruz,N3,1.0,48,Sim
INC-01183,2025-06-07 11:05,2025-06-07 15:35,Email,Baixa,Resolvido,Comercial,Bruno Reis,N2,4.5,48,Sim
INC-01191,2025-06-07 11:14,2025-06-07 15:50,Rede/Internet,Baixa,Resolvido,RH,Fernanda Cruz,N3,4.6,48,Sim
INC-01120,2025-06-08 15:37,2025-06-08 17:07,Email,Média,Resolvido,Logística,Diego Alves,N2,1.5,24,Sim
INC-00362,2025-06-09 08:35,2025-06-09 18:11,Email,Baixa,Resolvido,Logística,Ana Souza,N1,9.6,48,Sim
INC-00525,2025-06-09 09:10,2025-06-09 09:34,Email,Crítica,Resolvido,TI,Ana Souza,N1,0.4,4,Sim
INC-01044,2025-06-09 09:18,2025-06-09 09:30,Acesso/Senha,Média,Resolvido,TI,Bruno Reis,N2,0.2,24,Sim
INC-01176,2025-06-09 09:54,2025-06-09 11:30,Acesso/Senha,Média,Resolvido,Diretoria,Diego Alves,N2,1.6,24,Sim
INC-02217,2025-06-09 12:27,2025-06-09 14:57,Acesso/Senha,Baixa,Resolvido,RH,Fernanda Cruz,N3,2.5,48,Sim
INC-01884,2025-06-09 16:56,2025-06-09 21:32,Impressora,Alta,Resolvido,Operações,Ana Souza,N1,4.6,8,Sim
INC-00804,2025-06-10 08:37,2025-06-10 11:37,Hardware,Alta,Resolvido,Diretoria,Ana Souza,N1,3.0,8,Sim
INC-02069,2025-06-10 13:54,2025-06-10 16:06,Acesso/Senha,Baixa,Resolvido,TI,Diego Alves,N2,2.2,48,Sim
INC-01692,2025-06-11 08:14,2025-06-11 19:56,Hardware,Baixa,Resolvido,Logística,Ana Souza,N1,11.7,48,Sim
INC-00375,2025-06-11 11:21,2025-06-11 16:45,Email,Média,Resolvido,Diretoria,Diego Alves,N2,5.4,24,Sim
INC-00781,2025-06-11 12:02,2025-06-13 19:02,Hardware,Baixa,Resolvido,Comercial,Bruno Reis,N2,55.0,48,Não
INC-00357,2025-06-11 12:52,2025-06-11 13:04,Hardware,Alta,Resolvido,TI,Fernanda Cruz,N3,0.2,8,Sim
INC-00081,2025-06-12 09:18,2025-06-12 11:06,Email,Baixa,Resolvido,TI,Fernanda Cruz,N3,1.8,48,Sim
INC-00921,2025-06-12 10:46,2025-06-12 11:46,Acesso/Senha,Média,Resolvido,Logística,Fernanda Cruz,N3,1.0,24,Sim
INC-01153,2025-06-12 12:51,2025-06-13 00:33,Hardware,Baixa,Resolvido,Financeiro,Carlos Lima,N1,11.7,48,Sim
INC-02012,2025-06-13 09:09,2025-06-13 09:27,Acesso/Senha,Alta,Resolvido,Logística,Diego Alves,N2,0.3,8,Sim
INC-00795,2025-06-13 09:12,2025-06-13 09:24,Email,Alta,Resolvido,Financeiro,Diego Alves,N2,0.2,8,Sim
INC-00136,2025-06-13 12:31,2025-06-13 13:31,Rede/Internet,Alta,Resolvido,TI,Fernanda Cruz,N3,1.0,8,Sim
INC-00487,2025-06-13 15:52,2025-06-13 18:04,Acesso/Senha,Baixa,Resolvido,Financeiro,Diego Alves,N2,2.2,48,Sim
INC-00741,2025-06-14 09:45,2025-06-14 13:51,Impressora,Baixa,Resolvido,Comercial,Fernanda Cruz,N3,4.1,48,Sim
INC-00830,2025-06-15 07:33,2025-06-15 11:45,Hardware,Alta,Resolvido,Comercial,Bruno Reis,N2,4.2,8,Sim
INC-00825,2025-06-15 10:21,2025-06-15 11:51,Acesso/Senha,Crítica,Resolvido,Operações,Carlos Lima,N1,1.5,4,Sim
INC-00574,2025-06-16 07:36,2025-06-16 08:54,Email,Média,Resolvido,Operações,Fernanda Cruz,N3,1.3,24,Sim
INC-02420,2025-06-16 07:51,2025-06-16 09:27,Acesso/Senha,Baixa,Resolvido,Operações,Fernanda Cruz,N3,1.6,48,Sim
INC-00416,2025-06-16 08:47,2025-06-16 12:17,Hardware,Alta,Resolvido,Comercial,Diego Alves,N2,3.5,8,Sim
INC-01299,2025-06-16 09:22,2025-06-16 22:22,Acesso/Senha,Baixa,Resolvido,Operações,Bruno Reis,N2,13.0,48,Sim
INC-01336,2025-06-16 10:01,2025-06-16 14:25,Software,Média,Resolvido,Financeiro,Bruno Reis,N2,4.4,24,Sim
INC-02398,2025-06-16 11:18,2025-06-16 17:18,Acesso/Senha,Média,Resolvido,Financeiro,Diego Alves,N2,6.0,24,Sim
INC-00625,2025-06-16 11:29,2025-06-16 12:53,Software,Crítica,Resolvido,Comercial,Diego Alves,N2,1.4,4,Sim
INC-01164,2025-06-16 12:10,2025-06-17 01:22,Software,Baixa,Resolvido,TI,Fernanda Cruz,N3,13.2,48,Sim
INC-01428,2025-06-16 12:56,2025-06-16 15:50,Acesso/Senha,Baixa,Resolvido,RH,Carlos Lima,N1,2.9,48,Sim
INC-02138,2025-06-16 13:29,2025-06-16 16:59,Software,Baixa,Resolvido,Diretoria,Diego Alves,N2,3.5,48,Sim
INC-00748,2025-06-16 14:23,2025-06-16 18:53,Hardware,Média,Resolvido,Diretoria,Ana Souza,N1,4.5,24,Sim
INC-00541,2025-06-16 14:48,2025-06-16 15:00,Impressora,Alta,Resolvido,TI,Diego Alves,N2,0.2,8,Sim
INC-01206,2025-06-16 15:55,2025-06-18 02:25,Rede/Internet,Baixa,Resolvido,Logística,Ana Souza,N1,34.5,48,Sim
INC-00025,2025-06-17 08:30,2025-06-17 13:00,Email,Baixa,Resolvido,Financeiro,Carlos Lima,N1,4.5,48,Sim
